track_id,artist_id
2438,5048
2439,215
2440,4285
2441,456
2442,1336
2443,8
2444,1780
2445,370
2446,729
2447,1896
2448,3223
2449,3458
2450,3796
2451,1391
2452,471
2453,1173
2454,1517
2455,924
2456,1723
2457,527
2458,4315
2459,280
2460,3409
2461,4799
2461,2147
2461,4016
2462,2590
2463,3875
2464,193
2465,307
2466,1618
2467,3316
2468,1487
2469,739
2470,2773
2471,2616
2472,1828
2473,2666
2474,281
2475,1383
2476,4413
2477,5158
2478,1193
2479,3296
2480,2164
2481,1409
2482,4785
2483,2829
2484,4191
2485,3992
2486,5163
2486,1150
2487,2137
2488,2705
2489,3526
2489,3103
2490,4448
2491,4042
2492,1186
2493,371
2494,4974
2495,3293
2496,1519
2497,3763
2497,4762
2498,3386
2499,4162
2500,1932
2501,4966
2502,3169
2503,262
2504,923
2505,363
2505,368
2506,3028
2507,3409
2508,424
2509,2640
2510,3495
2511,5171
2512,4926
2513,811
2514,4443
2515,1518
2516,1690
2517,1610
2518,4421
2519,844
2520,4371
2521,2661
2522,1834
2523,1109
2524,3635
2525,1059
2526,4400
2527,4906
2528,2219
2529,2799
2530,771
2531,951
2532,129
2533,2933
2534,228
2535,4189
2536,11
2537,4531
2538,3477
2539,171
2540,2240
2541,4044
2542,174
2543,4852
2544,1446
2545,2726
2546,5255
2547,3718
2548,3289
2549,4282
2550,4979
2551,751
2552,3117
2552,4634
2553,1539
2554,4485
2555,818
2556,340
2557,3232
2558,3905
2559,513
2560,4129
2561,2376
2562,5142
2563,19
2564,2778
2565,2249
2566,4708
2567,2221
2568,223
2569,3649
2570,5135
2571,2071
2572,3651
2573,5019
2574,745
2575,1126
2576,109
2577,487
2578,2457
2579,2661
2580,4075
2581,431
2582,2531
2583,4254
2584,4008
2585,3161
2586,3167
2587,1596
2588,568
2589,2278
2590,4647
2591,1202
2592,4679
2593,2362
2594,2024
2595,2619
2596,2149
2597,4426
2598,1608
2599,4403
2600,325
2601,3772
2602,1475
2603,4704
2604,1884
2605,3492
2606,2795
2607,3018
2608,2237
2609,3604
2610,3772
2611,1740
2612,1082
2613,106
2614,27
2615,2835
2616,389
2617,3479
2618,3105
2619,2477
2620,3635
2621,2535
2622,5236
2623,4181
2623,202
2624,4891
2625,366
2626,4792
2627,1574
2628,2241
2629,551
2630,1252
2631,2909
2632,1455
2633,2183
2634,3152
2635,3559
2636,3406
2637,1548
2638,1172
2639,2477
2640,4321
2641,101
2642,738
2643,3202
2644,1527
2645,1517
2646,2412
2646,2540
2647,3299
2648,35
2649,1892
2650,143
2651,2233
2652,3279
2653,4402
2654,3490
2655,1409
2656,3705
2657,2606
2658,4224
2659,4731
2660,463
2661,4547
2662,4823
2663,2124
2664,1399
2665,3039
2666,1112
2667,1336
2668,978
2669,13
2670,4057
2671,4220
2672,2456
2673,1232
2674,3968
2675,4573
2676,2748
2677,3249
2678,1136
2679,2653
2680,5207
2681,3232
2682,1076
2683,3372
2684,3568
2685,3480
2686,5013
2687,1560
2688,3422
2689,2027
2690,2389
2691,2246
2692,4705
2693,4867
2694,764
2695,2801
2696,2856
2697,443
2698,1941
2699,2609
2700,4524
2700,3129
2701,4550
2702,2333
2702,3326
2703,1556
2704,5226
2705,3392
2706,352
2707,4376
2708,1391
2709,3291
2710,4093
2711,1560
2712,1264
2713,1665
2714,1453
2715,5135
2716,3381
2717,912
2718,3913
2719,3646
2720,5246
2721,4490
2722,3500
2723,232
2724,3290
2724,1991
2725,4899
2726,1824
2727,2263
2728,633
2729,3530
2730,3529
2731,665
2732,2102
2733,4439
2734,4326
2735,3483
2736,4899
2737,2154
2738,4108
2739,929
2740,4403
2741,2472
2742,4126
2742,1169
2743,4874
2744,2997
2745,2299
2746,1864
2747,1152
2748,3450
2749,4205
2750,4432
2751,2297
2752,3131
2753,3135
2754,818
2755,1939
2756,2999
2757,813
2758,2394
2759,2362
2760,1912
2761,1804
2762,5255
2763,4011
2764,2053
2765,1715
2766,4747
2767,3028
2768,4296
2769,1764
2770,2958
2771,1743
2772,1023
2773,2074
2774,1215
2775,3067
2776,3197
2776,914
2777,1941
2778,2943
2779,2817
2780,211
2781,3063
2782,3603
2783,2862
2784,876
2785,715
2785,1014
2786,3272
2787,291
2788,3146
2789,2993
2790,259
2791,4631
2792,887
2793,1464
2794,1483
2795,290
2796,827
2797,2087
2798,2242
2799,4558
2800,4477
2801,115
2802,4334
2802,1028
2803,5047
2804,2049
2805,2856
2806,916
2807,512
2808,2237
2809,4
2810,3873
2811,3234
2812,4916
2813,2105
2814,5086
2815,704
2816,5190
2817,2222
2818,2776
2819,3267
2819,4589
2820,4419
2821,1727
2822,4388
2823,4464
2824,4088
2825,4980
2826,2446
2827,783
2828,4822
2829,3563
2830,4189
2831,2299
2832,3424
2833,4938
2834,133
2835,1720
2836,4047
2837,3500
2838,2126
2839,4694
2840,4983
2841,4045
2842,689
2843,612
2844,342
2845,3337
2845,1228
2846,2130
2847,3684
2848,4411
2849,4534
2850,2064
2851,587
2852,361
2853,4286
2854,4617
2855,2976
2856,2465
2857,4620
2858,5047
2859,4321
2860,1834
2861,1516
2862,1564
2863,1232
2864,2095
2865,4155
2865,4270
2866,3824
2867,1790
2868,290
2869,1536
2870,282
2871,896
2872,1035
2873,442
2874,2838
2875,2030
2876,1851
2877,1829
2878,1615
2879,3641
2880,476
2881,1373
2881,1442
2882,2039
2883,1278
2884,1318
2885,3162
2886,1071
2887,2131
2887,2541
2888,4240
2889,4260
2890,561
2891,19
2892,2724
2893,2118
2894,19
2895,1360
2896,1851
2897,4188
2898,2277
2899,3286
2900,3422
2901,1772
2902,5038
2902,516
2903,3581
2904,1116
2905,1729
2906,5096
2907,4975
2908,3062
2908,3941
2909,1126
2910,1544
2911,4925
2912,3857
2913,3974
2914,2377
2915,1543
2916,3047
2917,771
2918,5114
2919,1769
2920,4334
2921,5240
2922,232
2923,173
2924,1652
2925,2655
2926,2105
2927,4689
2928,5225
2929,1777
2930,2084
2931,1391
2932,1418
2933,2430
2934,4966
2935,55
2936,3416
2937,4249
2938,725
2939,3903
2940,1297
2940,974
2940,3387
2941,2979
2942,1230
2943,4165
2944,306
2945,1296
2946,1381
2947,811
2948,2004
2949,1144
2950,2101
2951,4197
2952,98
2952,1066
2952,3174
2952,669
2953,1337
2954,290
2955,525
2956,3377
2957,1346
2958,2980
2959,171
2960,4319
2961,27
2961,1706
2962,2042
2963,714
2964,655
2965,1569
2966,376
2967,4274
2968,5270
2969,3171
2970,1237
2971,4473
2972,5173
2973,2054
2974,2475
2975,1255
2976,2772
2977,5214
2978,4869
2979,2401
2980,2403
2981,188
2982,4219
2982,435
2983,1495
2984,5146
2985,2134
2986,4185
2987,2368
2988,119
2989,982
2990,2895
2991,5202
2992,585
2993,2868
2994,5261
2995,3607
2996,4055
2997,3428
2998,5047
2999,4743
3000,2315
3001,3120
3002,410
3003,363
3003,368
3004,3726
3005,3192
3006,973
3007,4561
3008,1765
3009,4919
3010,1545
3011,762
3012,5089
3013,3309
3014,426
3015,2109
3016,2376
3017,290
3018,652
3019,1070
3020,4685
3021,2536
3022,253
3023,4332
3024,3232
3025,4670
3026,1394
3027,3035
3028,2765
3029,4388
3030,2738
3031,2451
3032,2253
3033,359
3034,3005
3035,2539
3036,418
3037,3051
3038,3955
3039,698
3040,1677
3041,297
3042,400
3043,3305
3044,1092
3045,3006
3046,2867
3047,4138
3048,3224
3049,20
3050,4546
3051,4389
3052,2737
3053,2811
3054,904
3055,4679
3056,79
3057,3655
3058,4648
3059,1346
3060,1333
3061,1769
3062,2582
3063,3288
3064,554
3064,263
3065,4627
3066,2729
3067,2947
3068,2323
3069,3576
3070,4756
3071,853
3072,1142
3073,835
3074,643
3075,362
3076,4065
3077,1186
3078,3881
3079,5152
3080,3139
3081,1885
3082,2793
3083,2531
3083,1686
3084,3904
3085,1523
3086,2285
3087,1836
3088,1459
3089,3442
3090,245
3091,1674
3092,1234
3093,1934
3094,1076
3095,1722
3095,4660
3096,3994
3097,4835
3098,3917
3099,4900
3100,3961
3101,924
3102,1869
3102,2561
3103,1657
3104,5068
3105,2932
3106,329
3107,4757
3108,1425
3109,4974
3110,1635
3111,2346
3112,3171
3113,402
3114,2378
3115,2114
3116,3981
3117,1046
3118,631
3119,1010
3120,1647
3121,1275
3122,4448
3123,2361
3124,2824
3125,901
3126,3710
3127,340
3128,4584
3129,4602
3130,4389
3131,27
3132,2666
3133,2532
3134,1318
3135,3597
3136,557
3137,3642
3138,1158
3139,465
3140,1580
3141,716
3142,400
3143,1022
3144,3305
3145,3833
3146,4687
3147,1641
3148,2522
3149,169
3150,56
3151,1663
3152,951
3153,4674
3154,1805
3155,607
3156,1348
3156,1271
3157,1405
3158,4783
3159,4987
3160,4679
3161,2648
3162,1541
3163,864
3164,868
3165,222
3166,5027
3167,4444
3168,4099
3169,366
3170,2855
3171,4890
3172,3408
3173,3739
3174,1233
3175,5082
3176,3023
3177,3053
3178,5105
3179,2395
3180,3287
3181,4510
3182,1135
3182,2585
3183,1546
3184,2667
3185,2258
3186,2374
3187,1292
3188,4322
3189,4177
3190,2457
3191,5186
3192,3462
3193,2584
3194,2390
3195,5140
3196,101
3197,124
3198,386
3199,204
3200,5156
3201,1036
3202,422
3203,2145
3204,4325
3205,2746
3206,4550
3207,4909
3208,1922
3209,153
3210,2720
3211,1735
3212,3905
3213,4977
3214,1666
3215,3461
3216,870
3217,3173
3218,2385
3219,877
3220,480
3221,4485
3222,316
3222,2406
3223,2246
3224,1710
3225,1179
3226,2857
3227,1807
3228,835
3229,426
3230,4138
3231,3234
3232,2452
3233,4380
3234,4262
3235,3414
3236,5059
3237,3393
3238,666
3239,1474
3240,2449
3241,3210
3242,3922
3243,4365
3244,3960
3245,790
3246,4743
3247,4194
3248,2459
3249,4921
3250,1783
3251,3423
3252,4849
3253,3145
3254,950
3255,3305
3256,4407
3257,4230
3258,5227
3259,1712
3260,550
3261,1076
3262,3248
3263,54
3264,1276
3265,4641
3266,3209
3267,1555
3268,586
3269,3962
3270,2095
3271,2184
3272,4774
3273,5133
3274,4303
3275,1863
3275,4892
3276,727
3277,833
3278,4928
3279,3851
3280,1232
3281,2752
3282,1726
3283,2238
3284,1413
3285,228
3286,2155
3287,3943
3288,548
3289,2283
3290,4437
3291,4613
3292,1943
3293,4680
3294,3982
3295,4051
3296,2614
3297,3993
3298,3148
3299,4045
3300,1488
3301,4655
3302,792
3303,4829
3304,7
3305,2724
3306,1395
3307,755
3308,1142
3309,2022
3310,4568
3311,3152
3312,1012
3313,2811
3314,4000
3315,4366
3316,3428
3317,737
3318,265
3319,5105
3320,2904
3321,203
3321,3719
3322,2690
3323,5255
3323,5033
3324,756
3325,4787
3326,4334
3326,1028
3327,1102
3328,4786
3329,3159
3330,4347
3331,4624
3332,3747
3333,3068
3334,4320
3335,101
3336,2488
3337,4494
3338,5106
3339,2859
3340,5252
3341,3797
3342,3462
3343,293
3344,2488
3345,15
3346,4912
3347,140
3348,5100
3349,4532
3350,4084
3351,625
3352,4691
3353,1710
3354,3975
3355,2449
3356,2785
3357,2367
3358,3736
3359,3371
3360,547
3361,2036
3362,3140
3362,4947
3363,3138
3364,3130
3365,1418
3366,4177
3367,3227
3368,1682
3369,2374
3370,2449
3371,3195
3372,491
3373,2214
3374,1882
3375,2633
3376,4413
3377,850
3378,1828
3379,2400
3380,1944
3381,1753
3382,207
3383,1681
3384,2803
3385,5131
3386,2177
3387,831
3388,2172
3389,1805
3390,2749
3391,5255
3392,3822
3393,3748
3394,3441
3395,769
3395,1030
3396,3786
3397,4154
3398,3807
3399,4141
3400,4598
3401,3414
3402,2839
3403,2433
3404,371
3405,4122
3406,4247
3407,5167
3408,184
3408,3865
3409,549
3410,3642
3411,3960
3412,4838
3413,3226
3414,1677
3415,5181
3416,1569
3417,968
3418,3271
3418,4134
3419,4449
3420,4455
3421,2749
3422,1523
3423,4637
3424,1341
3425,1960
3426,678
3427,1883
3428,4535
3429,1841
3430,1502
3431,4092
3432,4805
3433,451
3434,5065
3435,3457
3436,1849
3437,2146
3438,2049
3439,2394
3440,2940
3441,631
3442,901
3443,2134
3444,3073
3445,142
3446,2576
3447,72
3448,783
3449,4613
3450,3846
3451,4691
3452,18
3453,804
3454,4577
3455,4979
3456,3104
3457,5258
3458,4938
3459,4950
3460,3457
3461,4823
3462,4975
3463,1806
3464,35
3465,1345
3466,3515
3467,330
3468,2472
3469,1534
3470,400
3471,3462
3472,3349
3473,2310
3474,2684
3475,1382
3476,1005
3477,2339
3478,4389
3479,3801
3480,1979
3481,5132
3482,2567
3483,3756
3484,4506
3485,1362
3486,4348
3486,2987
3487,2715
3488,1628
3489,4402
3490,191
3491,4801
3492,217
3493,3152
3494,2492
3495,4539
3496,1029
3497,292
3498,3433
3498,2580
3499,5173
3500,4668
3501,2682
3502,2476
3503,4206
3504,2798
3505,4044
3506,495
3507,2758
3508,1116
3509,904
3510,1413
3511,3944
3512,5014
3513,2609
3514,3656
3515,1641
3516,3981
3517,5008
3518,4921
3519,3183
3520,2036
3521,3442
3522,1328
3523,3657
3524,1045
3525,1882
3526,552
3527,4680
3528,2346
3529,550
3530,4213
3531,4321
3532,96
3533,4645
3534,3053
3535,2248
3536,1027
3537,4791
3538,2192
3539,4470
3540,822
3541,1333
3542,4344
3543,1882
3544,4
3545,1333
3545,3726
3546,3005
3547,1615
3548,1039
3549,835
3550,3014
3551,3373
3552,1544
3553,1448
3554,1445
3555,419
3556,3930
3557,2141
3558,4908
3559,529
3560,2459
3561,5189
3562,4999
3563,1109
3564,3314
3565,3319
3566,2233
3567,134
3568,5109
3569,958
3569,4085
3570,5167
3571,2776
3572,1173
3573,99
3574,1712
3575,4365
3576,1285
3577,1666
3578,1341
3579,4253
3580,3886
3581,1986
3582,2070
3583,3869
3584,2098
3585,338
3586,5080
3587,4491
3588,1824
3589,1091
3590,1192
3591,792
3592,4485
3593,1636
3594,411
3595,5211
3596,134
3597,4282
3598,4827
3599,3029
3600,3167
3601,1327
3602,4847
3603,390
3604,5181
3605,3075
3606,4518
3607,3221
3608,3751
3609,1886
3610,290
3611,4942
3612,5127
3613,622
3614,2527
3615,3019
3616,3656
3617,487
3618,4925
3619,1723
3620,4489
3621,3998
3622,2640
3623,3070
3624,5181
3625,2462
3626,5217
3626,1101
3626,3608
3626,2988
3627,5222
3628,350
3629,1823
3630,757
3631,2713
3632,1734
3633,422
3634,2316
3635,186
3636,4818
3637,2894
3638,464
3639,538
3640,2395
3641,4404
3642,2649
3643,3497
3644,3069
3645,1117
3646,910
3646,5110
3646,2741
3646,4020
3647,3642
3648,4604
3649,2085
3650,1275
3651,2880
3652,2772
3653,4669
3654,203
3654,3719
3655,780
3656,279
3657,1941
3658,4060
3659,3643
3660,934
3661,3368
3662,1358
3663,1474
3664,4698
3665,2301
3666,2579
3667,4215
3668,316
3669,2786
3670,4268
3671,1041
3672,4825
3673,31
3674,4852
3675,3981
3676,1275
3677,2858
3678,25
3679,3430
3679,113
3680,288
3681,2848
3682,3295
3683,4785
3684,878
3685,2262
3686,705
3687,624
3688,4982
3689,972
3690,3815
3691,2640
3692,3010
3693,1023
3694,457
3695,137
3696,928
3697,5207
3698,4181
3698,202
3699,2963
3700,1163
3701,4496
3702,102
3703,4980
3704,2868
3705,2516
3706,602
3707,1843
3708,3030
3709,614
3709,2860
3710,3012
3710,4201
3711,5097
3712,3112
3713,255
3714,4636
3715,3727
3716,1575
3717,2282
3718,4264
3719,295
3720,3423
3721,3771
3722,2277
3723,3021
3724,4302
3725,4455
3726,313
3727,3036
3728,1061
3729,4130
3730,1633
3731,2163
3732,2087
3733,5041
3734,2851
3735,1003
3736,2186
3737,2264
3738,3576
3739,3163
3740,2357
3741,2781
3742,353
3743,4452
3744,2458
3745,4155
3745,4270
3746,778
3746,4507
3747,967
3748,1447
3749,2727
3750,4577
3751,2693
3752,5015
3752,3323
3753,4293
3754,2184
3755,117
3756,4453
3757,5041
3758,4325
3759,964
3760,2601
3761,507
3761,4955
3761,4567
3761,1367
3762,5049
3763,492
3764,4510
3765,3653
3766,2254
3767,4994
3768,4413
3769,910
3769,5110
3769,2741
3769,4020
3770,3810
3771,3907
3772,2380
3773,811
3774,964
3775,3077
3776,4265
3777,4731
3778,4216
3779,2938
3779,2489
3779,4415
3780,4586
3781,1860
3782,3105
3783,504
3784,3822
3785,2909
3786,4821
3787,1526
3788,271
3788,558
3789,2350
3790,4729
3791,4782
3791,2308
3792,3728
3793,12
3794,2510
3795,629
3796,3286
3797,3048
3798,681
3799,911
3800,4806
3801,228
3802,936
3803,218
3804,1060
3805,403
3806,3021
3807,166
3808,3922
3809,2633
3810,2963
3811,1913
3812,590
3813,4746
3814,3247
3815,3864
3816,2662
3817,4206
3818,1999
3819,887
3820,1202
3821,1741
3822,2849
3823,776
3824,1335
3825,91
3826,4468
3827,718
3828,1232
3829,3380
3830,372
3831,254
3832,4224
3833,3169
3834,517
3835,1639
3836,1307
3837,102
3838,3987
3839,1958
3839,3280
3840,2656
3841,3414
3842,317
3843,2214
3844,1989
3845,857
3846,1008
3847,982
3848,1346
3849,4027
3850,1457
3851,2772
3852,1133
3853,1517
3854,4281
3855,3148
3856,3524
3857,810
3858,1488
3859,1140
3860,3035
3861,1457
3862,649
3863,21
3864,4707
3865,1368
3866,12
3867,2517
3868,2455
3869,3473
3870,4489
3871,2395
3872,3580
3873,4611
3873,212
3874,1405
3875,259
3876,4884
3877,1008
3878,533
3879,4118
3880,4194
3881,1353
3882,2775
3883,3800
3883,1465
3883,1166
3883,2917
3884,1995
3885,1537
3886,4555
3887,2412
3887,2540
3888,4835
3889,3534
3890,4219
3890,435
3891,396
3892,4407
3893,3519
3894,2636
3895,2974
3896,2572
3897,3319
3898,4098
3899,1801
3900,3207
3901,2485
3902,3436
3903,3714
3904,3335
3905,3688
3906,112
3907,4138
3908,32
3909,2932
3910,3132
3911,3279
3912,2976
3913,4918
3914,3451
3915,3106
3916,2687
3917,291
3918,170
3919,4950
3920,2556
3921,3652
3922,2878
3923,813
3924,278
3925,666
3926,846
3927,1191
3928,658
3929,2558
3930,2948
3931,4671
3931,3768
3932,1405
3933,5037
3934,1882
3935,2350
3936,3755
3937,3291
3938,4861
3939,719
3940,2711
3941,1261
3942,3881
3943,12
3944,2854
3945,382
3946,4757
3947,771
3948,2049
3949,2367
3950,2644
3951,3171
3952,1998
3953,2893
3954,776
3955,1887
3956,4885
3957,4152
3958,1231
3959,3040
3960,158
3961,1824
3962,4248
3963,3408
3964,4717
3965,4819
3966,590
3967,2034
3968,4921
3969,3672
3970,324
3971,4550
3972,2402
3973,4045
3974,818
3975,575
3976,643
3977,1574
3978,4840
3979,4506
3980,1293
3981,4757
3982,174
3983,5040
3984,2238
3985,3252
3986,4061
3987,382
3988,290
3989,494
3990,4994
3991,2784
3992,901
3993,2838
3994,311
3995,3796
3996,1677
3997,37
3998,4220
3999,2932
4000,2243
4001,2283
4002,3026
4003,4979
4004,4341
4005,1560
4006,4310
4007,304
4008,4971
4009,4355
4010,3429
4011,1610
4012,1500
4013,2542
4014,1539
4015,2030
4016,3895
4017,1352
4018,3039
4019,740
4020,3154
4021,1436
4022,4261
4023,2977
4024,2000
4025,1319
4025,2058
4025,1127
4026,1791
4027,4280
4028,133
4028,428
4028,2651
4029,3308
4030,5254
4031,1856
4032,9
4033,5236
4034,1094
4035,4886
4036,3894
4037,950
4038,26
4039,3462
4040,1549
4041,4550
4042,413
4043,4052
4044,3531
4045,3687
4046,2318
4047,2191
4048,965
4049,70
4050,930
4051,4449
4052,2039
4053,3682
4054,4990
4055,2214
4056,193
4057,2237
4058,3407
4059,3939
4060,1611
4061,2925
4062,4317
4063,2743
4064,611
4065,1724
4066,94
4067,565
4068,4505
4069,2114
4070,4304
4071,2412
4071,2540
4072,458
4073,612
4074,1940
4075,2649
4076,525
4077,1823
4078,1213
4079,1590
4080,2932
4081,3859
4082,4830
4083,532
4084,3319
4085,1964
4086,3451
4087,3202
4088,682
4089,5260
4090,5059
4091,2862
4092,5001
4093,3074
4094,4791
4095,5212
4096,4086
4097,2115
4098,951
4099,110
4100,4847
4101,2547
4102,2932
4103,3395
4104,1297
4105,3589
4106,592
4107,3562
4108,348
4109,3993
4110,4065
4111,457
4112,923
4113,1168
4114,910
4114,5110
4114,2741
4114,4020
4115,2001
4116,2875
4117,51
4118,2175
4119,2753
4120,3479
4121,184
4121,3865
4122,2773
4123,3495
4124,3410
4124,4370
4125,637
4126,226
4127,4222
4128,4431
4129,2662
4130,4183
4131,785
4132,2369
4133,1098
4134,2570
4135,1189
4136,4571
4137,1184
4138,1618
4139,59
4140,5157
4141,3769
4142,1710
4143,3013
4144,2903
4145,1844
4146,210
4147,3191
4148,1918
4149,5137
4150,554
4150,263
4151,3498
4152,4788
4153,1580
4154,4043
4155,4432
4156,733
4157,3589
4158,4657
4159,549
4160,4620
4161,2111
4162,4559
4163,944
4164,2351
4165,5089
4166,4539
4167,2432
4168,681
4169,1664
4170,2179
4171,2565
4172,4973
4173,1517
4174,1485
4175,3647
4176,3071
4177,2839
4178,1392
4179,5099
4180,2067
4181,1320
4182,2817
4183,4708
4184,4468
4185,3202
4186,4496
4187,3015
4188,3095
4189,5059
4190,1914
4191,5094
4192,300
4193,2522
4194,1276
4195,4203
4196,4226
4197,3146
4198,570
4199,3481
4200,3300
4201,426
4202,1969
4203,4966
4204,4047
4205,1793
4206,367
4207,2515
4208,2459
4209,1353
4210,1247
4211,2759
4212,3125
4213,959
4214,4988
4215,925
4216,3357
4217,4376
4218,1767
4219,3015
4220,2682
4221,19
4222,2763
4223,4811
4223,5257
4224,1031
4225,3857
4226,4793
4227,2446
4228,338
4229,504
4230,2366
4231,4436
4232,356
4233,40
4234,3394
4235,88
4236,3135
4237,715
4238,1822
4239,2099
4240,2220
4241,3163
4242,1185
4243,2882
4243,2911
4244,5270
4245,2444
4246,2155
4247,4937
4248,1115
4249,1472
4250,3747
4251,2964
4252,1886
4253,60
4254,1021
4255,4492
4256,1180
4257,691
4258,1479
4259,2999
4260,954
4261,901
4262,3777
4263,4756
4264,3072
4265,1617
4265,3726
4266,2495
4267,4490
4268,1557
4269,3625
4270,3917
4270,1513
4270,1416
4271,811
4272,293
4273,3228
4274,4674
4275,1529
4276,3088
4277,115
4278,1957
4279,2219
4280,4186
4280,4168
4281,4041
4282,553
4283,3850
4283,3326
4284,560
4285,4996
4286,3742
4287,103
4288,4228
4289,3998
4290,2171
4291,1204
4292,1664
4293,3188
4294,475
4295,1277
4295,1974
4296,3131
4297,87
4298,720
4299,1338
4300,2986
4301,1560
4302,1172
4303,858
4304,3428
4305,4576
4306,1541
4307,1641
4308,4141
4309,440
4310,4057
4311,1535
4312,2795
4313,4879
4314,1733
4315,3850
4315,791
4316,1943
4317,821
4318,2036
4319,5039
4320,2906
4321,1251
4322,3773
4323,1338
4324,2246
4325,2739
4326,1264
4327,4433
4328,1288
4329,4385
4330,2731
4331,1992
4332,2763
4333,4838
4334,2103
4335,4204
4336,4594
4337,2725
4338,4745
4339,1311
4340,3679
4340,4936
4340,4948
4341,632
4342,4557
4343,404
4344,2893
4345,4564
4346,2181
4347,1063
4348,4376
4349,752
4349,81
4350,3671
4351,912
4352,5251
4353,3688
4354,4407
4355,2475
4356,2638
4357,104
4358,2327
4359,2079
4360,289
4361,3815
4362,1390
4363,4855
4364,12
4365,292
4366,2773
4367,5235
4368,3681
4369,4404
4370,2221
4371,5141
4372,886
4372,5007
4373,1276
4374,3674
4375,1807
4376,1731
4377,4032
4378,2841
4379,395
4380,2939
4381,3774
4382,122
4383,316
4384,4530
4385,1738
4386,2481
4387,216
4388,21
4389,5042
4390,3180
4391,3895
4392,1754
4393,3465
4394,4002
4395,2488
4396,3408
4397,1456
4398,4880
4399,906
4400,2131
4400,2541
4401,619
4402,3096
4402,4263
4403,1368
4404,4624
4405,3436
4406,4825
4407,3975
4408,4226
4409,1472
4410,1168
4411,3930
4412,4708
4413,5265
4414,2086
4415,1109
4416,1164
4417,3169
4418,2725
4419,1828
4420,464
4421,3987
4422,4262
4423,4254
4424,2498
4425,4235
4426,4745
4427,1882
4428,71
4429,4336
4430,1024
4431,1321
4432,41
4433,2244
4434,1604
4435,2713
4436,395
4437,3463
4438,1568
4439,2811
4440,2310
4441,4099
4442,1035
4443,1830
4444,163
4445,2238
4446,707
4447,3874
4448,1331
4449,904
4450,1451
4451,1010
4452,1776
4453,20
4454,1973
4455,4206
4456,1539
4457,4297
4458,1606
4459,1935
4460,3714
4461,12
4462,597
4463,4843
4464,1043
4465,4122
4466,714
4467,839
4468,41
4469,2352
4470,4520
4471,3415
4472,1739
4473,4340
4474,2264
4475,997
4476,4334
4476,1028
4477,3857
4478,3567
4479,296
4480,4396
4480,2100
4481,1059
4482,1194
4483,813
4484,2853
4485,4453
4486,784
4487,1515
4488,2738
4489,2036
4490,2544
4491,3024
4492,4627
4493,57
4494,1939
4495,975
4496,2212
4497,3414
4498,2273
4499,4848
4500,1333
4501,413
4502,2871
4503,2343
4504,4316
4505,1255
4506,1395
4507,4225
4508,3994
4509,3167
4510,1504
4511,1177
4512,5091
4513,224
4513,3307
4514,3490
4515,4396
4515,2100
4516,5123
4517,2695
4518,4102
4519,4028
4520,3790
4521,1745
4522,291
4523,3501
4524,2822
4525,3024
4526,2548
4527,5166
4528,500
4529,300
4530,3487
4531,5036
4532,2393
4533,377
4534,4122
4535,2239
4535,2642
4536,1000
4536,2289
4537,5065
4538,109
4539,4724
4540,3415
4541,598
4542,641
4543,3083
4544,245
4545,3685
4546,4659
4547,4492
4548,53
4549,2797
4550,5258
4551,4408
4552,742
4553,5251
4554,5222
4555,1999
4556,1641
4557,4367
4558,1565
4559,3039
4560,3493
4561,2074
4562,422
4563,4310
4564,4552
4565,3088
4566,4616
4567,289
4568,877
4569,1073
4570,3299
4571,958
4572,616
4573,672
4574,3696
4575,290
4576,787
4577,175
4578,2030
4579,2813
4580,381
4581,2394
4582,2998
4583,2549
4584,3114
4585,601
4586,772
4587,3484
4588,5015
4589,3085
4590,4456
4590,1712
4591,3033
4592,1324
4593,2434
4594,2098
4595,4969
4596,3109
4597,4849
4598,3434
4599,3123
4600,2476
4601,2283
4602,341
4603,4087
4604,511
4605,3457
4606,4992
4607,1299
4608,2550
4609,3196
4610,2004
4611,4738
4612,19
4613,344
4614,1418
4615,19
4616,3203
4617,4006
4618,2819
4619,2282
4620,61
4621,4074
4622,45
4623,5026
4624,117
4625,3752
4626,4110
4627,4464
4628,262
4629,4999
4630,252
4631,3833
4632,1604
4633,4220
4634,2740
4635,1872
4636,1833
4637,2083
4638,3395
4639,3356
4640,5191
4641,4676
4642,3294
4643,4101
4644,1818
4645,2221
4646,4810
4647,4106
4648,5147
4649,3784
4650,1444
4651,1071
4652,3611
4653,4119
4654,2387
4655,4452
4656,4235
4657,4025
4658,1851
4659,2410
4660,1183
4661,2376
4662,2628
4663,2112
4664,859
4665,403
4666,4597
4667,831
4668,667
4669,3797
4670,376
4671,2259
4672,1484
4673,1942
4674,779
4675,1995
4676,3204
4677,1539
4678,5001
4679,572
4680,1489
4681,3974
4682,2623
4683,1580
4683,1542
4684,3521
4685,4182
4686,1517
4687,1305
4688,2195
4689,2108
4690,2997
4691,4610
4692,2778
4693,2108
4694,4628
4695,2318
4696,4245
4697,3004
4698,4307
4699,1761
4700,1294
4701,2965
4702,2449
4703,2989
4704,2742
4704,478
4705,621
4706,1342
4707,5169
4708,2572
4709,67
4710,2251
4711,4557
4712,1275
4713,1453
4714,512
4715,590
4716,805
4717,776
4718,194
4719,3960
4720,5214
4721,1161
4722,4138
4722,2578
4723,3261
4724,2828
4725,5252
4726,3581
4727,3568
4728,123
4729,1107
4730,1122
4731,333
4732,4570
4733,5266
